cluster_name,fuel_price,query,mutation_method,mutation_prob,selection_method,selection_prob,pop_size,penalty_factor,our_ga_best_solution,our_ga_best_value,cluster_best_value,ga_cluster_solution,iters,cluster_time,memory used (mb),profe_ga_best_value,profe_ga_best_solution,profe_qbf_best_value,profe_qbf_best_solution,profe_gc_best_value,profe_gc_best_solution,profe_gn_best_value,profe_gn_best_solution,Error_Og_ga_Vs_our_ga,Error_Absoluto_Og_ga_Vs_our_ga,Error_Og_qbf_Vs_our_ga,Error_Absoluto_Og_qbf_Vs_our_ga,Error_Og_gc_Vs_our_ga,Error_Absoluto_Og_gc_Vs_our_ga,Error_Og_gn_Vs_our_ga,Error_Absoluto_Og_gn_Vs_our_ga
small-5s-10p-f0_10-q1_10-jumbocheap,9,"['Lechuga', 'Sal marina', 'Agua purificada', 'Aftershave']",swap,0.1,hard,0.66,10,9.0,"[['Jumbo', 'Sal marina'], ['Jumbo', 'Aftershave'], ['La Sirena', 'Agua purificada'], ['Supermercado Nacional', 'Lechuga']]",4001.96,8067.899999999999,"{'Super Pola': {'Pan árabe': 1516.99}, 'Jumbo': {'Ropa de hombre': 199.99, 'Sal marina': 199.99, 'Pistachos': 199.99, 'Aftershave': 199.99}, 'La Sirena': {'Agua purificada': 567.99, 'Limpiador multiusos': 139.99}, 'Supermercado Nacional': {'Anacardos': 1501.99, 'Lechuga': 2493.99}, 'Bravo': {'Huevos': 479.99}}",100,0.8519673347473145,0.0,3965.959999999999,"[array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Jumbo', 'Sal marina'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)]",3695.96,"[array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Jumbo', 'Sal marina'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)
 array(['Supermercado Nacional', 'Lechuga'], dtype=object)]",3875.959999999999,"[array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Jumbo', 'Sal marina'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)]",5705.959999999999,"[array(['La Sirena', 'Lechuga'], dtype=object)
 array(['La Sirena', 'Sal marina'], dtype=object)
 array(['La Sirena', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)]",-36.00000000000091,36.00000000000091,-306.0,306.0,-126.00000000000091,126.00000000000091,1703.999999999999,1703.999999999999
small-5s-10p-f0_10-q1_10-jumbocheap,9,"['Pistachos', 'Limpiador multiusos', 'Agua purificada', 'Ropa de hombre', 'Lechuga', 'Huevos', 'Anacardos']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Anacardos'], ['Jumbo', 'Ropa de hombre'], ['Jumbo', 'Huevos'], ['Jumbo', 'Pistachos'], ['La Sirena', 'Agua purificada'], ['La Sirena', 'Limpiador multiusos'], ['Bravo', 'Lechuga']]",8687.929999999998,9044.899999999998,"{'Super Pola': {'Anacardos': 4020.99}, 'Jumbo': {'Ropa de hombre': 199.99, 'Sal marina': 199.99, 'Huevos': 199.99, 'Pan árabe': 199.99, 'Pistachos': 199.99, 'Aftershave': 199.99}, 'La Sirena': {'Agua purificada': 567.99, 'Limpiador multiusos': 139.99}, 'Bravo': {'Lechuga': 2746.99}}",100,1.1483571529388428,0.0,5888.929999999999,"[array(['Jumbo', 'Pistachos'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)
 array(['Supermercado Nacional', 'Anacardos'], dtype=object)]",5537.929999999999,"[array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Jumbo', 'Pistachos'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)
 array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Supermercado Nacional', 'Anacardos'], dtype=object)]",5717.929999999998,"[array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Supermercado Nacional', 'Anacardos'], dtype=object)
 array(['Jumbo', 'Pistachos'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)]",15185.93,"[array(['La Sirena', 'Lechuga'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Pistachos'], dtype=object)
 array(['Super Pola', 'Anacardos'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)]",-2798.999999999999,2798.999999999999,-3149.999999999999,3149.999999999999,-2970.000000000001,2970.000000000001,6498.000000000002,6498.000000000002
small-5s-10p-f0_10-q1_10-jumbocheap,9,"['Anacardos', 'Ropa de hombre', 'Aftershave', 'Sal marina', 'Agua purificada', 'Pan árabe', 'Pistachos', 'Huevos', 'Limpiador multiusos', 'Lechuga']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Agua purificada'], ['Supermercado Nacional', 'Anacardos'], ['Supermercado Nacional', 'Lechuga'], ['Jumbo', 'Ropa de hombre'], ['Jumbo', 'Limpiador multiusos'], ['Jumbo', 'Sal marina'], ['Jumbo', 'Huevos'], ['Jumbo', 'Pan árabe'], ['Jumbo', 'Aftershave'], ['Jumbo', 'Pistachos']]",9726.899999999998,9726.899999999998,"{'Super Pola': {'Agua purificada': 3781.99}, 'Supermercado Nacional': {'Anacardos': 1501.99, 'Lechuga': 2493.99}, 'Jumbo': {'Ropa de hombre': 199.99, 'Limpiador multiusos': 199.99, 'Sal marina': 199.99, 'Huevos': 199.99, 'Pan árabe': 199.99, 'Aftershave': 199.99, 'Pistachos': 199.99}}",100,1.0141351222991943,0.0,13962.9,"[array(['Supermercado Nacional', 'Anacardos'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)
 array(['Super Pola', 'Sal marina'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Jumbo', 'Pan árabe'], dtype=object)
 array(['Bravo', 'Pistachos'], dtype=object)
 array(['Bravo', 'Huevos'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['Supermercado Nacional', 'Lechuga'], dtype=object)]",8954.899999999998,"[array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['Super Pola', 'Pan árabe'], dtype=object)
 array(['Super Pola', 'Lechuga'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)
 array(['Jumbo', 'Sal marina'], dtype=object)
 array(['Jumbo', 'Pistachos'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)
 array(['Jumbo', 'Limpiador multiusos'], dtype=object)
 array(['Supermercado Nacional', 'Anacardos'], dtype=object)]",6317.899999999998,"[array(['Supermercado Nacional', 'Anacardos'], dtype=object)
 array(['Supermercado Nacional', 'Lechuga'], dtype=object)
 array(['Jumbo', 'Ropa de hombre'], dtype=object)
 array(['Jumbo', 'Aftershave'], dtype=object)
 array(['Jumbo', 'Sal marina'], dtype=object)
 array(['Jumbo', 'Pan árabe'], dtype=object)
 array(['Jumbo', 'Pistachos'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)]",21872.9,"[array(['La Sirena', 'Pan árabe'], dtype=object)
 array(['La Sirena', 'Lechuga'], dtype=object)
 array(['La Sirena', 'Sal marina'], dtype=object)
 array(['La Sirena', 'Aftershave'], dtype=object)
 array(['La Sirena', 'Limpiador multiusos'], dtype=object)
 array(['La Sirena', 'Agua purificada'], dtype=object)
 array(['La Sirena', 'Ropa de hombre'], dtype=object)
 array(['La Sirena', 'Pistachos'], dtype=object)
 array(['Super Pola', 'Anacardos'], dtype=object)
 array(['Jumbo', 'Huevos'], dtype=object)]",4236.000000000002,4236.000000000002,-772.0,772.0,-3409.0,3409.0,12146.000000000004,12146.000000000004
small-5s-10p-f0_10-q1_10-parque,0,['Vino tinto'],swap,0.1,hard,0.66,10,9.0,"[['La Sirena', 'Vino tinto']]",2308.99,14952.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99, 'Suavizante de telas': 2863.99, 'Cables USB': 1006.99}, 'Jumbo': {'Chupetes': 3294.99}, 'La Sirena': {'Vino tinto': 2308.99, 'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99}, 'Bravo': {'Protectores diarios': 1580.99, 'Chicles de menta': 185.99}}",100,0.7013499736785889,0.0,1839.99,"[array(['Bravo', 'Vino tinto'], dtype=object)]",1839.99,"[array(['Bravo', 'Vino tinto'], dtype=object)]",1839.99,"[array(['Bravo', 'Vino tinto'], dtype=object)]",3762.99,"[array(['Super Pola', 'Vino tinto'], dtype=object)]",-468.9999999999998,468.9999999999998,-468.9999999999998,468.9999999999998,-468.9999999999998,468.9999999999998,1454.0,1454.0
small-5s-10p-f0_10-q1_10-parque,0,"['Edredones', 'Chicles de menta', 'Aceitunas negras', 'Cables USB']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aceitunas negras'], ['La Sirena', 'Edredones'], ['Bravo', 'Cables USB'], ['Bravo', 'Chicles de menta']]",3991.959999999999,13599.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99}, 'Jumbo': {'Chupetes': 3294.99}, 'La Sirena': {'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99}, 'Bravo': {'Suavizante de telas': 1838.99, 'Cables USB': 1147.99, 'Vino tinto': 1839.99, 'Chicles de menta': 185.99, 'Protectores diarios': 1580.99}}",100,1.0371050834655762,0.0,3850.96,"[array(['La Sirena', 'Edredones'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)]",3850.959999999999,"[array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)]",3850.959999999999,"[array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)]",10027.96,"[array(['Jumbo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Edredones'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)]",-140.9999999999991,140.9999999999991,-141.0,141.0,-141.0,141.0,6036.0,6036.0
small-5s-10p-f0_10-q1_10-parque,0,"['Sombra de ojos', 'Chicles de menta', 'Protectores diarios', 'Aretes', 'Aceitunas negras', 'Chupetes', 'Cables USB']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aretes'], ['Super Pola', 'Aceitunas negras'], ['Jumbo', 'Chupetes'], ['Supermercado Nacional', 'Sombra de ojos'], ['Bravo', 'Protectores diarios'], ['Bravo', 'Cables USB'], ['Bravo', 'Chicles de menta']]",9475.929999999998,13867.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99}, 'Jumbo': {'Chupetes': 3294.99}, 'La Sirena': {'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99, 'Suavizante de telas': 2106.99}, 'Bravo': {'Protectores diarios': 1580.99, 'Cables USB': 1147.99, 'Vino tinto': 1839.99, 'Chicles de menta': 185.99}}",100,0.9528400897979736,0.0,9780.929999999998,"[array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Aretes'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Bravo', 'Cables USB'], dtype=object)]",9475.929999999998,"[array(['Super Pola', 'Aretes'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Cables USB'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)]",9334.929999999998,"[array(['Super Pola', 'Aretes'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)]",16512.93,"[array(['Jumbo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Protectores diarios'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)]",305.0,305.0,0.0,0.0,-141.0,141.0,7037.000000000002,7037.000000000002
small-5s-10p-f0_10-q1_10-parque,0,"['Suavizante de telas', 'Chicles de menta', 'Protectores diarios', 'Chupetes', 'Cables USB', 'Edredones', 'Aceitunas negras', 'Aretes', 'Vino tinto', 'Sombra de ojos']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aretes'], ['Super Pola', 'Aceitunas negras'], ['Super Pola', 'Cables USB'], ['Jumbo', 'Suavizante de telas'], ['Jumbo', 'Chupetes'], ['La Sirena', 'Vino tinto'], ['La Sirena', 'Edredones'], ['Supermercado Nacional', 'Sombra de ojos'], ['Bravo', 'Protectores diarios'], ['Bravo', 'Chicles de menta']]",14056.899999999998,14056.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99, 'Cables USB': 1006.99}, 'Jumbo': {'Suavizante de telas': 1967.99, 'Chupetes': 3294.99}, 'La Sirena': {'Vino tinto': 2308.99, 'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99}, 'Bravo': {'Protectores diarios': 1580.99, 'Chicles de menta': 185.99}}",100,1.0003652572631836,0.0,14694.9,"[array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)
 array(['Bravo', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Aretes'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)]",14777.9,"[array(['La Sirena', 'Edredones'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Cables USB'], dtype=object)
 array(['Bravo', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Supermercado Nacional', 'Aretes'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)]",13458.9,"[array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)]",24556.9,"[array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Jumbo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Edredones'], dtype=object)
 array(['Jumbo', 'Protectores diarios'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Super Pola', 'Vino tinto'], dtype=object)]",638.0000000000018,638.0000000000018,721.0000000000018,721.0000000000018,-597.9999999999982,597.9999999999982,10500.000000000004,10500.000000000004
small-5s-10p-f0_10-q1_10-parque,3,['Protectores diarios'],swap,0.1,hard,0.66,10,9.0,"[['Bravo', 'Protectores diarios']]",2228.99,16061.899999999998,"{'Super Pola': {'Aceitunas negras': 2212.99, 'Cables USB': 1006.99, 'Aretes': 136.99}, 'La Sirena': {'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99}, 'Bravo': {'Chupetes': 4277.99, 'Suavizante de telas': 1838.99, 'Protectores diarios': 1580.99, 'Chicles de menta': 185.99, 'Vino tinto': 1839.99}}",100,0.713632345199585,0.0,1664.99,"[array(['Bravo', 'Protectores diarios'], dtype=object)]",1664.99,"[array(['Bravo', 'Protectores diarios'], dtype=object)]",1664.99,"[array(['Bravo', 'Protectores diarios'], dtype=object)]",4170.99,"[array(['Jumbo', 'Protectores diarios'], dtype=object)]",-563.9999999999998,563.9999999999998,-563.9999999999998,563.9999999999998,-563.9999999999998,563.9999999999998,1942.0,1942.0
small-5s-10p-f0_10-q1_10-parque,3,"['Suavizante de telas', 'Aretes', 'Chicles de menta', 'Cables USB']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aretes'], ['Super Pola', 'Cables USB'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Chicles de menta']]",4140.96,15943.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99, 'Cables USB': 1006.99}, 'Jumbo': {'Chupetes': 3294.99}, 'La Sirena': {'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99, 'Protectores diarios': 2121.99}, 'Bravo': {'Vino tinto': 1839.99, 'Suavizante de telas': 1838.99, 'Chicles de menta': 185.99}}",100,0.9035520553588868,0.0,3432.96,"[array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)]",3306.96,"[array(['Super Pola', 'Aretes'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)]",3306.96,"[array(['Super Pola', 'Aretes'], dtype=object)
 array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)]",5552.96,"[array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Jumbo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)]",-708.0,708.0,-834.0,834.0,-834.0,834.0,1412.0,1412.0
small-5s-10p-f0_10-q1_10-parque,3,"['Aceitunas negras', 'Protectores diarios', 'Sombra de ojos', 'Edredones', 'Suavizante de telas', 'Vino tinto', 'Aretes']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aretes'], ['Super Pola', 'Aceitunas negras'], ['La Sirena', 'Edredones'], ['Supermercado Nacional', 'Sombra de ojos'], ['Bravo', 'Suavizante de telas'], ['Bravo', 'Protectores diarios'], ['Bravo', 'Vino tinto']]",10590.929999999998,15402.899999999998,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99, 'Cables USB': 1006.99}, 'La Sirena': {'Edredones': 444.99}, 'Supermercado Nacional': {'Sombra de ojos': 915.99}, 'Bravo': {'Suavizante de telas': 1838.99, 'Protectores diarios': 1580.99, 'Chicles de menta': 185.99, 'Vino tinto': 1839.99}, 'Jumbo': {'Chupetes': 3294.99}}",100,1.0496866703033447,0.0,9324.929999999998,"[array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)]",9198.929999999998,"[array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)]",9198.929999999998,"[array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)]",18260.93,"[array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Jumbo', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Edredones'], dtype=object)
 array(['Jumbo', 'Protectores diarios'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Super Pola', 'Vino tinto'], dtype=object)]",-1266.0,1266.0,-1392.0,1392.0,-1392.0,1392.0,7670.000000000002,7670.000000000002
small-5s-10p-f0_10-q1_10-parque,3,"['Chicles de menta', 'Cables USB', 'Aretes', 'Edredones', 'Chupetes', 'Protectores diarios', 'Sombra de ojos', 'Aceitunas negras', 'Vino tinto', 'Suavizante de telas']",swap,0.1,hard,0.66,10,9.0,"[['Super Pola', 'Aretes'], ['Super Pola', 'Aceitunas negras'], ['Jumbo', 'Chupetes'], ['Jumbo', 'Edredones'], ['Jumbo', 'Cables USB'], ['Jumbo', 'Chicles de menta'], ['La Sirena', 'Vino tinto'], ['Supermercado Nacional', 'Suavizante de telas'], ['Supermercado Nacional', 'Sombra de ojos'], ['Bravo', 'Protectores diarios']]",19923.9,19923.9,"{'Super Pola': {'Aretes': 136.99, 'Aceitunas negras': 2212.99}, 'Jumbo': {'Chupetes': 3294.99, 'Edredones': 2312.99, 'Cables USB': 1243.99, 'Chicles de menta': 1864.99}, 'La Sirena': {'Vino tinto': 2308.99}, 'Supermercado Nacional': {'Suavizante de telas': 2106.99, 'Sombra de ojos': 915.99}, 'Bravo': {'Protectores diarios': 1580.99}}",100,1.158311367034912,0.0,14449.9,"[array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Suavizante de telas'], dtype=object)]",14891.9,"[array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)
 array(['La Sirena', 'Vino tinto'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Supermercado Nacional', 'Suavizante de telas'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Cables USB'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)]",13704.9,"[array(['Super Pola', 'Cables USB'], dtype=object)
 array(['Super Pola', 'Aretes'], dtype=object)
 array(['Super Pola', 'Aceitunas negras'], dtype=object)
 array(['Bravo', 'Chicles de menta'], dtype=object)
 array(['Bravo', 'Protectores diarios'], dtype=object)
 array(['Bravo', 'Vino tinto'], dtype=object)
 array(['Bravo', 'Suavizante de telas'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['La Sirena', 'Edredones'], dtype=object)]",24664.9,"[array(['Jumbo', 'Suavizante de telas'], dtype=object)
 array(['Jumbo', 'Chicles de menta'], dtype=object)
 array(['Jumbo', 'Aceitunas negras'], dtype=object)
 array(['Jumbo', 'Aretes'], dtype=object)
 array(['Jumbo', 'Edredones'], dtype=object)
 array(['Jumbo', 'Protectores diarios'], dtype=object)
 array(['Jumbo', 'Cables USB'], dtype=object)
 array(['Jumbo', 'Chupetes'], dtype=object)
 array(['Supermercado Nacional', 'Sombra de ojos'], dtype=object)
 array(['Super Pola', 'Vino tinto'], dtype=object)]",-5474.000000000002,5474.000000000002,-5032.000000000002,5032.000000000002,-6219.000000000002,6219.000000000002,4741.0,4741.0
